Activity,ZoneNumber,Quantity,TechnologyLogsum,SizeUtility,ZoneConstant,Constrained,ConstraintValue,LocationUtility,Size
Households Military 3 or more people,216,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Households Military 3 or more people,217,221.26708529537396,-495715.51146850316,0.0,119798.140625,false,0.0,-375917.37084350316,1.0
Households Military 3 or more people,218,3.643131061029539,-520805.03711125936,0.0,-148435.6875,false,0.0,-669240.7246112593,1.0
Households Military 3 or more people,219,34.36650518415693,-388155.28345996066,0.0,-120782.6640625,false,0.0,-508937.94752246066,1.0
Households Military 3 or more people,220,103.68019998600494,-313341.53620624816,0.0,-116722.9296875,false,0.0,-430064.46589374816,1.0
Households Military 3 or more people,221,42.113950721873046,-333440.1800729729,0.0,-160976.578125,false,0.0,-494416.7581979729,1.0
Households Military 3 or more people,222,66.03278004232547,-329526.51459055213,0.0,-132763.65625,false,0.0,-462290.17084055213,1.0
Households Military 3 or more people,223,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Households Military 3 or more people,224,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Households Military 3 or more people,225,41.717593700539936,-474212.7763452292,0.0,-20879.41796875,false,0.0,-495092.1943139792,1.0
Households Military 3 or more people,226,2.020446595346644,-769370.8382773411,0.0,58021.19140625,false,0.0,-711349.6468710911,1.0
Households Military 3 or more people,227,2.8012768779726103,-691087.9117899789,0.0,3078.03369140625,false,0.0,-688009.8780985726,1.0
Households Military 3 or more people,228,0.39024770136916775,-847581.7392850011,0.0,18782.65234375,false,0.0,-828799.0869412511,1.0
Households Military 3 or more people,229,99.25610850697828,-536381.8638607586,0.0,103202.5625,false,0.0,-433179.3013607586,1.0
Households Military 3 or more people,230,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Households Military 3 or more people,231,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Households Military 3 or more people,232,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Households Military 3 or more people,233,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Households Military 3 or more people,234,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Households Military 3 or more people,235,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Households Military 3 or more people,236,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,1,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,2,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,3,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,4,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,5,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,6,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,7,17.62066797751254,31174.569976860694,0.0,2160.96484375,false,0.0,33335.534820610694,1.0
College Dormitory Population,8,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,9,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,10,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,11,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,12,0.0,48356.096497467544,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,13,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,14,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,15,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,16,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,17,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,18,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,19,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,20,1649.047660751175,54699.44659719949,0.0,-544.5047607421875,false,0.0,54154.9418364573,1.0
College Dormitory Population,21,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,22,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,23,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,24,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,25,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,26,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,27,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,28,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,29,0.793121364984795,23282.720174140904,0.0,-4170.49169921875,false,0.0,19112.228474922154,1.0
College Dormitory Population,30,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,31,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,32,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,33,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,34,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,35,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,36,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,37,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,38,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,39,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,40,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,41,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,42,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,43,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,44,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,45,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,46,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,47,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,48,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,49,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,50,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,51,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,52,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,53,97.11852305077794,39373.86953792998,0.0,1790.865234375,false,0.0,41164.73477230498,1.0
College Dormitory Population,54,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,55,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,56,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,57,0.0,42477.69105956585,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,58,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,59,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,60,0.0,38714.89695346183,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,61,0.0,43289.48085601611,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,62,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,63,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,64,477.08295541455664,49299.35565887617,0.0,-833.3795776367188,false,0.0,48465.97608123945,1.0
College Dormitory Population,65,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,66,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,67,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,68,292.39341490348403,44375.253109473255,0.0,1845.0201416015625,false,0.0,46220.27325107482,1.0
College Dormitory Population,69,6.049236223500666,24657.135420870647,0.0,3774.355224609375,false,0.0,28431.490645480022,1.0
College Dormitory Population,70,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,71,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,72,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,73,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,74,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,75,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,76,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,77,4036.4073220004484,59386.10071861651,0.0,-1125.159912109375,false,0.0,58260.94080650713,1.0
College Dormitory Population,78,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,79,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,80,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,81,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,82,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,83,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,84,0.0,42233.73954467822,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,85,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,86,5919.587192635327,61029.594584301245,0.0,-1012.2748413085938,false,0.0,60017.31974299265,1.0
College Dormitory Population,87,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,88,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,89,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,90,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,91,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,92,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,93,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,94,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,95,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,96,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,97,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,98,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,99,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,100,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,101,2030.1907704947316,56092.26052999322,0.0,-983.5555419921875,false,0.0,55108.70498800103,1.0
College Dormitory Population,102,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,103,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,104,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,105,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,106,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,107,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,108,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,109,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,110,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,111,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,112,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,113,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,114,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,115,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,116,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,117,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,118,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,119,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,120,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,121,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,122,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,123,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,124,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,125,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,126,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,127,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,128,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,129,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,130,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,131,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,132,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,133,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,134,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,135,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,136,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,137,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,138,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,139,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,140,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,141,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,142,204.8841148003648,45214.47336932394,0.0,-625.558349609375,false,0.0,44588.915019714565,1.0
College Dormitory Population,143,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,144,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,145,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,146,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,147,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,148,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,149,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,150,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,151,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,152,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,153,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,154,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,155,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,156,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,157,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,158,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,159,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,160,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,161,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,162,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,163,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,164,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,165,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,166,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,167,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,168,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,169,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,170,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,171,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,172,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,173,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,174,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,175,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,176,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,177,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,178,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,179,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,180,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,181,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,182,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,183,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,184,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,185,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,186,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,187,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,188,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,189,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,190,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,191,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,192,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,193,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,194,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,195,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,196,0.0,23898.755511054354,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,197,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,198,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,199,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,200,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,201,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,202,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,203,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,204,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,205,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,206,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,207,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,208,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,209,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,210,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,211,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,212,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,213,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,214,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,215,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,216,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,217,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,218,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,219,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,220,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,221,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,222,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,223,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,224,7909.252754758138,50700.87980877768,0.0,10645.5712890625,false,0.0,61346.45109784018,1.0
College Dormitory Population,225,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,226,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,227,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,228,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,229,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,230,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,231,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,232,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,233,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,234,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,235,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
College Dormitory Population,236,0.0,-Infinity,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,1,0.0,-8.768985959271909,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,2,0.0,-8.768952063423416,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,3,0.0,-8.769247045715515,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,4,0.0,-8.769281206283694,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,5,0.0,-8.769241364046767,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,6,0.0,-8.76928872860211,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,7,0.0,-8.769096370638362,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,8,0.0,-8.76916146226469,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,9,0.0,-8.76920859136492,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,10,0.0,-8.769317781071155,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,11,0.0,-8.769203174758408,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,12,0.0,-8.769277165275,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,13,0.0,-8.769413230276268,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,14,0.0,-8.76959300872747,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,15,0.0,-8.769844333243904,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,16,0.0,-8.769928431600205,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,17,0.0,-8.769455533751017,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,18,0.0,-8.769513077471068,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,19,0.0,-8.769336234651743,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,20,0.0,-8.769728921987094,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,21,0.0,-8.76963620428991,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,22,0.0,-8.77001282119139,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,23,0.0,-8.769514401189502,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,24,0.0,-8.769673751322545,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,25,0.0,-8.769591631072105,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,26,0.0,-8.769909762062607,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,27,0.0,-8.76956327734158,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,28,0.0,-8.770287317354958,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,29,0.0,-8.769784209176313,0.0,-Infinity,false,0.0,-Infinity,1.0
Agriculture Exporters,30,0.0,-8.769953544441796,0.0,-Infinity,false,0.0,-Infinity,1.0
